EventID,FiscalYear,CampID,GiftAmt,GiftType,PmtMethod,Registered,DonorConsID,EmailStatus,Goals,Connection,TeamID
28278,2017,45004,50,online,Credit Card,FALSE,12473737,Good,100,Blank,496295
28278,2017,45004,100,online,Credit Card,FALSE,16254793,Good,100,None,496295
28278,2017,45004,0,online,Credit Card,TRUE,13883974,Good,100,Other,496295
28278,2017,45004,20,online,Credit Card,FALSE,14896948,Good,100,Blank,496295
28278,2017,45004,35,online,Credit Card,FALSE,2483813,Good,700,I have MS,N/A
28278,2017,45004,0,offline,Credit Card,TRUE,14344015,Good,700,Relative has MS,N/A
28278,2017,45004,100,online,Credit Card,FALSE,16263439,Good,700,N/A,N/A
28278,2017,45004,100,online,Credit Card,FALSE,16246104,Good,700,Other,N/A
28278,2017,45004,0,offline,Check,TRUE,14379453,Good,100,Friend has MS,494835
28278,2017,45004,100,online,Credit Card,TRUE,14430159,Good,500,Friend has MS,494835
28278,2017,45004,0,offline,Cash,TRUE,14440687,Good,200,None,N/A
28278,2017,45004,35,online,Credit Card,FALSE,15498928,Good,500,Relative has MS,496295
28278,2017,45004,50,online,Credit Card,FALSE,15425438,Good,500,None,496295
28278,2017,45004,50,online,Credit Card,FALSE,16230001,Good,500,None,496295
28278,2017,45004,35,online,Credit Card,FALSE,14511074,Good,500,Relative has MS,496295
28278,2017,45004,0,online,Credit Card,TRUE,14878990,Good,500,Friend has MS,496295
28278,2017,45004,50,online,Credit Card,FALSE,7803195,Good,500,Friend has MS,496295
28278,2017,45004,100,online,Credit Card,FALSE,16259734,Good,500,N/A,496295
28278,2017,45004,35,online,Credit Card,FALSE,16261588,Good,500,N/A,496295
28278,2017,45004,35,online,Credit Card,FALSE,14919296,Good,100,Other,494832
28278,2017,45004,20,online,Credit Card,FALSE,1793474,Good,100,Friend has MS,494832
28278,2017,45004,50,online,Credit Card,TRUE,14919296,Good,100,Other,494832
28278,2017,45004,50,online,Credit Card,FALSE,16251321,Good,500,None,494835
28278,2017,45004,100,online,Credit Card,FALSE,16262090,Good,500,None,494835
28278,2017,45004,50,online,Credit Card,FALSE,14457772,Good,500,Friend has MS,494835
28278,2017,45004,100,online,Credit Card,FALSE,13552518,Good,500,None,494835
28278,2017,45004,50,online,Credit Card,FALSE,16223788,Good,500,N/A,494835
28278,2017,45004,50,online,Credit Card,FALSE,16242128,Good,500,N/A,494835
28278,2017,45004,35,online,Credit Card,FALSE,16226055,Good,500,N/A,494835
28278,2017,45004,100,online,Credit Card,FALSE,11397619,Good,500,Friend has MS,494835
28278,2017,45004,35,online,Credit Card,FALSE,11405714,Good,500,Blank,494835
28278,2017,45004,30,online,Credit Card,FALSE,16243027,Good,500,N/A,494835
28278,2017,45004,100,online,Credit Card,FALSE,11475181,Good,500,Other,494832
28278,2017,45004,35,online,Credit Card,TRUE,16242386,Good,500,None,N/A
28278,2017,45004,65,offline,Cash,FALSE,11497718,Unknown,500,N/A,N/A
28278,2017,45004,100,online,Credit Card,TRUE,16258498,Good,100,Friend has MS,494835
28278,2017,45004,0,online,Credit Card,TRUE,15789250,Good,100,None,N/A
28278,2017,45004,0,online,Credit Card,TRUE,16237914,Good,100,Other,N/A
28278,2017,45004,150,online,Credit Card,TRUE,16267381,Good,150,None,533451
28278,2017,45004,25,online,Credit Card,FALSE,10156712,Good,500,Relative has MS,494835
28278,2017,45004,100,online,Credit Card,FALSE,10053117,Good,500,Blank,494835
28278,2017,45004,100,online,Credit Card,FALSE,11466081,Good,500,Blank,494835
28278,2017,45004,35,online,Credit Card,FALSE,16241381,Good,500,None,494835
28278,2017,45004,100,offline,Check,FALSE,8566428,Unknown,500,N/A,494835
28278,2017,45004,50,online,Credit Card,FALSE,10000857,Good,500,None,494835
28278,2017,45004,35,online,Credit Card,FALSE,16261688,Bad (Soft Bounce),500,Other,494835
28278,2017,45004,0,offline,Cash,TRUE,15289483,Good,200,Friend has MS,494832
28278,2017,45004,0,offline,Credit Card,TRUE,15301737,Good,100,Other,497267
28278,2017,45004,0,online,Credit Card,TRUE,15384975,Good,500,Relative has MS,531712
28278,2017,45004,200,offline,Credit Card,FALSE,16238160,N/A,250,N/A,496295
28278,2017,45004,50,online,Credit Card,FALSE,7803195,Good,250,Friend has MS,496295
28278,2017,45004,0,online,Credit Card,TRUE,15398599,Good,250,Friend has MS,496295
28278,2017,45004,200,offline,Credit Card,FALSE,16238160,N/A,250,N/A,496295
28278,2017,45004,25,online,Credit Card,FALSE,15424589,Good,250,Sibling has MS,496295
28278,2017,45004,50,online,Credit Card,FALSE,7803195,Good,250,Friend has MS,496295
28278,2017,45004,0,online,Credit Card,TRUE,15398601,Unknown,250,Friend has MS,496295
28278,2017,45004,50,online,Credit Card,FALSE,15442728,Good,100,None,494832
28278,2017,45004,50,online,Credit Card,TRUE,15442728,Good,100,None,494832
28278,2017,45004,0,online,Credit Card,TRUE,15448417,Good,100,Relative has MS,533451
28278,2017,45004,100,offline,Check,FALSE,15464386,Good,100,None,N/A
28278,2017,45004,0,online,Credit Card,TRUE,15464386,Good,100,None,N/A
28278,2017,45004,0,offline,Cash,TRUE,15477704,Good,200,Relative has MS,N/A
28278,2017,45004,50,online,Credit Card,TRUE,15478119,Good,500,Other,N/A
28278,2017,45004,0,online,Credit Card,TRUE,15479201,Good,800,Other,494835
28278,2017,45004,20,offline,Cash,FALSE,11497718,Unknown,800,N/A,494835
28278,2017,45004,10,online,Credit Card,FALSE,16136912,Good,800,Friend has MS,494835
28278,2017,45004,50,online,Credit Card,FALSE,15493058,Good,800,Other,494835
28278,2017,45004,100,online,Credit Card,FALSE,16154320,Good,800,None,494835
28278,2017,45004,50,online,Credit Card,FALSE,16254380,Good,800,None,494835
28278,2017,45004,100,online,Credit Card,FALSE,16252105,Good,800,None,494835
28278,2017,45004,100,online,Credit Card,FALSE,16252105,Good,800,None,494835
28278,2017,45004,100,online,Credit Card,FALSE,15489436,Good,800,Other,494835
28278,2017,45004,200,online,Credit Card,FALSE,10070431,Good,800,Relative has MS,N/A
28278,2017,45004,30,online,Credit Card,FALSE,9990586,Good,800,Friend has MS,N/A
28278,2017,45004,35,online,Credit Card,FALSE,16268933,Good,800,N/A,N/A
28278,2017,45004,35,online,Credit Card,FALSE,11368874,Unknown,800,Friend has MS,N/A
28278,2017,45004,100,online,Credit Card,FALSE,13569392,Good,800,Friend has MS,N/A
28278,2017,45004,25,online,Credit Card,FALSE,15223555,Good,800,N/A,N/A
28278,2017,45004,20,offline,Check,FALSE,11497718,Unknown,800,N/A,N/A
28278,2017,45004,20,offline,Check,FALSE,11497718,Unknown,800,N/A,N/A
28278,2017,45004,20,offline,Check,FALSE,11497718,Unknown,800,N/A,N/A
28278,2017,45004,20,offline,Check,FALSE,15502444,Unknown,800,Relative has MS,N/A
28278,2017,45004,180,offline,Check,FALSE,16317521,N/A,800,N/A,N/A
28278,2017,45004,50,online,Credit Card,FALSE,16208237,Good,800,None,N/A
28278,2017,45004,100,online,Credit Card,FALSE,15235524,Good,800,Relative has MS,N/A
28278,2017,45004,0,online,Credit Card,TRUE,15502444,Unknown,800,Relative has MS,N/A
28278,2017,45004,25,offline,Check,FALSE,10092429,Good,500,N/A,494832
28278,2017,45004,111,online,Credit Card,FALSE,13607844,Good,2000,Friend has MS,494835
28278,2017,45004,25,online,Credit Card,FALSE,15416438,Good,2000,Friend has MS,494835
28278,2017,45004,100,online,Credit Card,FALSE,16225249,Good,2000,Relative has MS,494835
28278,2017,45004,50,online,Credit Card,FALSE,15480233,Good,2000,Blank,494835
28278,2017,45004,100,offline,Check,FALSE,12561450,Bad (Soft Bounce),2000,Friend has MS,494835
28278,2017,45004,25,online,Credit Card,FALSE,16244837,Good,2000,N/A,494835
28278,2017,45004,100,online,Credit Card,FALSE,12494775,Bad (Hard Bounce),2000,Friend has MS,494835
28278,2017,45004,50,online,Credit Card,FALSE,10603397,Good,2000,Blank,494835
28278,2017,45004,60,offline,Cash,FALSE,11497718,Unknown,1000,N/A,N/A
28278,2017,45004,25,online,Credit Card,FALSE,16261323,Good,1000,N/A,N/A
28278,2017,45004,25,online,Credit Card,FALSE,16259075,Good,1000,N/A,N/A
28914,2017,45129,100,online,Credit Card,FALSE,14954420,Good,9000,N/A,499968
28914,2017,45129,35,online,Credit Card,FALSE,11213083,Good,9000,None,499968
28914,2017,45129,1000,online,Credit Card,FALSE,14912531,Good,9000,Other,499968
28914,2017,45129,200,online,Credit Card,FALSE,4780231,Bad (Soft Bounce),9000,Relative has MS,499968
28914,2017,45129,100,online,Credit Card,FALSE,8396922,Unknown,9000,N/A,499968
28914,2017,45129,100,online,Credit Card,FALSE,11743739,Good,9000,Sibling has MS,499968
28914,2017,45129,200,online,Credit Card,FALSE,7066445,Good,9000,Friend has MS,499968
28914,2017,45129,35,online,Credit Card,FALSE,12395603,Good,9000,Other,499968
28914,2017,45129,150,online,Credit Card,FALSE,6708385,Good,9000,None,499968
28914,2017,45129,50,online,Credit Card,FALSE,16162930,Good,9000,Relative has MS,499968
28914,2017,45129,35,online,Credit Card,FALSE,12813734,Good,9000,Blank,499968
28914,2017,45129,50,online,Credit Card,FALSE,8315098,Good,9000,Blank,499968
28914,2017,45129,50,online,Credit Card,FALSE,4832424,Good,9000,None,499968
28914,2017,45129,25,online,Credit Card,FALSE,9115462,Good,9000,Friend has MS,499968
28914,2017,45129,350,online,Credit Card,FALSE,10529384,Good,9000,Relative has MS,499968
28914,2017,45129,50,online,Credit Card,FALSE,15815477,Good,9000,N/A,499968
28914,2017,45129,31,offline,Check,FALSE,16042486,N/A,9000,N/A,499968
28914,2017,45129,25,online,Credit Card,FALSE,15250799,Good,9000,Blank,499968
28914,2017,45129,100,online,Credit Card,FALSE,10522461,Good,9000,Blank,499968
28914,2017,45129,200,online,Credit Card,FALSE,9595219,Good,9000,Spouse has MS,499968
28914,2017,45129,100,online,Credit Card,FALSE,6307723,Bad (Hard Bounce),9000,None,499968
28914,2017,45129,100,online,Credit Card,FALSE,12241506,Good,9000,Blank,499968
28914,2017,45129,50,online,Credit Card,FALSE,2713925,Good,9000,Friend has MS,499968
28914,2017,45129,35,online,Credit Card,FALSE,16160664,Bad (Soft Bounce),9000,N/A,499968
28914,2017,45129,50,online,Credit Card,FALSE,6786888,Good,9000,Friend has MS,499968
28914,2017,45129,100,online,Credit Card,FALSE,15812600,Good,9000,Friend has MS,499968
28914,2017,45129,25,online,Credit Card,FALSE,16113283,Good,9000,Friend has MS,499968
28914,2017,45129,35,online,Credit Card,FALSE,7168520,Good,9000,Blank,499968
28914,2017,45129,35,online,Credit Card,FALSE,9018779,Good,9000,Friend has MS,499968
28914,2017,45129,1000,online,Credit Card,FALSE,8043156,Bad (Soft Bounce),9000,Relative has MS,499968
28914,2017,45129,50,online,Credit Card,FALSE,9841409,Good,9000,Relative has MS,499968
28914,2017,45129,128,offline,Check,FALSE,12403214,Good,9000,N/A,499968
28914,2017,45129,25,offline,Check,FALSE,16119010,N/A,9000,N/A,499968
28914,2017,45129,62,offline,Check,FALSE,16119005,N/A,9000,N/A,499968
28914,2017,45129,50,offline,Check,FALSE,8462403,Unknown,9000,N/A,499968
28914,2017,45129,100,offline,Check,FALSE,6692691,Good,9000,N/A,499968
28914,2017,45129,50,offline,Check,FALSE,6614332,Bad (Hard Bounce),9000,N/A,499968
28914,2017,45129,100,online,Credit Card,FALSE,12341929,Good,9000,Blank,499968
28914,2017,45129,15,online,Credit Card,FALSE,7891744,Good,9000,Friend has MS,499968
28914,2017,45129,100,offline,Check,FALSE,9058604,Good,9000,Relative has MS,499968
28914,2017,45129,100,offline,Check,FALSE,9884490,Good,9000,N/A,499968
28914,2017,45129,150,online,Credit Card,FALSE,12802517,Good,9000,Blank,499968
28914,2017,45129,100,offline,Check,FALSE,15784413,Good,9000,N/A,499968
28914,2017,45129,400,offline,Check,FALSE,14547996,Good,1075,None,505631
28914,2017,45129,0,online,Credit Card,TRUE,4627740,Good,1075,None,505631
28914,2017,45129,35,online,Credit Card,FALSE,15336881,Good,2000,Sibling has MS,501656
28914,2017,45129,25,online,Credit Card,FALSE,11507601,Good,2000,Blank,501656
28914,2017,45129,250,online,Credit Card,FALSE,11481942,Good,2000,None,501656
28914,2017,45129,20,online,Credit Card,FALSE,16147850,Good,2000,None,504249
28914,2017,45129,50,online,Credit Card,FALSE,11276989,Bad (Soft Bounce),2000,Blank,504249
28914,2017,45129,25,online,Credit Card,FALSE,9897808,Good,2000,Blank,504249
28914,2017,45129,50,online,Credit Card,FALSE,16141150,Good,2000,Friend has MS,504249
28914,2017,45129,0,online,Credit Card,TRUE,4579545,Good,2000,Friend has MS,504249
28914,2017,45129,200,online,Credit Card,FALSE,14974673,Good,2000,None,504249
28914,2017,45129,35,online,Credit Card,FALSE,16136550,Good,2000,Friend has MS,504249
28914,2017,45129,500,online,Credit Card,FALSE,15355718,Good,2000,Friend has MS,504249
28914,2017,45129,50,online,Credit Card,FALSE,16144903,Good,2000,Other,504249
28914,2017,45129,200,online,Credit Card,FALSE,11245353,Good,2000,None,504249
28914,2017,45129,50,online,Credit Card,FALSE,16168696,Good,2000,None,504249
28914,2017,45129,50,online,Credit Card,FALSE,16136304,Good,2000,None,504249
28914,2017,45129,100,online,Credit Card,FALSE,16031303,Bad (Hard Bounce),2000,Other,504249
28914,2017,45129,50,online,Credit Card,FALSE,2605107,Good,2000,Blank,504249
28914,2017,45129,0,online,Credit Card,TRUE,4597835,Good,1075,Parent has MS,505677
28914,2017,45129,200,offline,Check,FALSE,6915315,Bad (Hard Bounce),1075,N/A,505677
28914,2017,45129,20,online,Credit Card,FALSE,16156914,Good,1075,Friend has MS,505677
28914,2017,45129,20,offline,Check,FALSE,1652932,Good,1075,Relative has MS,505677
28914,2017,45129,40,offline,Check,FALSE,9866595,Bad (Hard Bounce),1075,N/A,505677
28914,2017,45129,50,offline,Check,FALSE,3904503,Good,1075,Child has MS,505677
28914,2017,45129,90,offline,Check,FALSE,9866492,Good,1075,N/A,505677
28914,2017,45129,500,offline,Check,FALSE,15360728,N/A,1000,N/A,505055
28914,2017,45129,0,online,Credit Card,TRUE,4598924,Good,1000,Parent has MS,505055
28914,2017,45129,100,online,Credit Card,FALSE,5110076,Good,500,None,505677
28914,2017,45129,100,offline,Check,FALSE,16168498,N/A,500,N/A,505677
28914,2017,45129,50,online,Credit Card,FALSE,14381249,Good,500,Relative has MS,505677
28914,2017,45129,25,online,Credit Card,FALSE,11074874,Bad (Soft Bounce),500,Relative has MS,505677
28914,2017,45129,25,offline,Check,FALSE,16168492,N/A,500,N/A,505677
28914,2017,45129,100,online,Credit Card,FALSE,11064574,Good,500,Blank,505677
28914,2017,45129,100,online,Credit Card,FALSE,9699575,Good,500,Relative has MS,505677
28914,2017,45129,0,online,Credit Card,TRUE,4599306,Good,500,Child has MS,505677
28914,2017,45129,35,online,Credit Card,FALSE,11079167,Good,500,Relative has MS,505677
28914,2017,45129,150,online,Credit Card,FALSE,2831981,Bad (Hard Bounce),500,Relative has MS,505677
28914,2017,45129,50,online,Credit Card,FALSE,3932670,Good,500,Friend has MS,505677
28914,2017,45129,50,online,Credit Card,FALSE,5110076,Good,500,None,505677
28914,2017,45129,100,online,Credit Card,FALSE,3932670,Good,500,Friend has MS,505677
28914,2017,45129,50,online,Credit Card,FALSE,7861048,Good,500,Friend has MS,505677
28914,2017,45129,125,offline,Check,FALSE,3932792,Bad (Hard Bounce),500,N/A,505677
28914,2017,45129,100,online,Credit Card,FALSE,15262609,Good,1000,None,505654
28914,2017,45129,690,offline,Check,FALSE,16204959,N/A,1000,N/A,505654
28914,2017,45129,100,online,Credit Card,FALSE,5185161,Good,1000,Other,505654
28914,2017,45129,25,online,Credit Card,FALSE,15884223,Good,1000,N/A,505654
28914,2017,45129,100,online,Credit Card,FALSE,5026176,Good,1000,I have MS,505654
28914,2017,45129,100,online,Credit Card,FALSE,15761605,Good,1000,Relative has MS,505654
28914,2017,45129,50,online,Credit Card,FALSE,15773102,Good,1000,Relative has MS,505654
28914,2017,45129,50,offline,Check,FALSE,14726735,Good,1000,N/A,505654
28914,2017,45129,50,online,Credit Card,FALSE,10589452,Good,1000,Blank,505654
28914,2017,45129,50,online,Credit Card,FALSE,12202179,Good,1000,Blank,505654
28914,2017,45129,250,online,Credit Card,FALSE,15228398,Good,1000,Child has MS,505654
28914,2017,45129,0,online,Credit Card,TRUE,4614735,Good,1000,Sibling has MS,505654
28914,2017,45129,50,online,Credit Card,FALSE,15260022,Good,1000,Relative has MS,505654
28914,2017,45129,25,online,Credit Card,FALSE,15771760,Good,1000,None,505654
28914,2017,45129,50,online,Credit Card,FALSE,15762179,Good,1000,None,505654
28914,2017,45129,50,online,Credit Card,FALSE,14428813,Good,1000,Blank,505654
28914,2017,45129,50,online,Credit Card,FALSE,7714397,Good,1000,Blank,505654
28914,2017,45129,50,online,Credit Card,FALSE,15913806,Good,1000,Friend has MS,505654
28914,2017,45129,25,online,Credit Card,FALSE,15263206,Good,1000,N/A,505654
28914,2017,45129,50,online,Credit Card,FALSE,15775121,Good,1000,N/A,505654
28914,2017,45129,35,online,Credit Card,FALSE,15259910,Good,1000,Other,505654
28914,2017,45129,50,offline,Check,FALSE,14726735,Good,1000,N/A,505654
28914,2017,45129,100,online,Credit Card,FALSE,15256503,Good,500,Friend has MS,515303
28914,2017,45129,50,online,Credit Card,FALSE,8471618,Good,500,Blank,515303
28914,2017,45129,100,online,Credit Card,FALSE,4625913,Good,500,Friend has MS,515303
28914,2017,45129,100,online,Credit Card,FALSE,4758601,Good,500,Blank,515303
28914,2017,45129,35,online,Credit Card,FALSE,16034379,Good,1000,Relative has MS,503806
28914,2017,45129,20,online,Credit Card,FALSE,16268466,Good,1000,Relative has MS,503806
28914,2017,45129,10,online,Credit Card,FALSE,9327437,Good,1000,Other,503806
28914,2017,45129,100,online,Credit Card,FALSE,11667679,Bad (Soft Bounce),1000,None,503806
28914,2017,45129,400,online,Credit Card,TRUE,4552658,Good,2000,Friend has MS,500768
28914,2017,45129,50,online,Credit Card,FALSE,3486468,Good,2000,Relative has MS,500768
28914,2017,45129,50,online,Credit Card,FALSE,6770711,Good,2000,Blank,500768
28914,2017,45129,150,online,Credit Card,FALSE,3872444,Good,2000,Blank,500768
28914,2017,45129,50,online,Credit Card,FALSE,2797276,Good,2000,None,500768
28914,2017,45129,35,online,Credit Card,FALSE,14824647,Good,2000,Blank,502946
28914,2017,45129,50,online,Credit Card,FALSE,9929648,Good,2000,None,502946
28914,2017,45129,100,online,Credit Card,FALSE,15368632,Good,2000,Caregiver of Person with MS,502946
28914,2017,45129,50,online,Credit Card,FALSE,8583141,Good,2000,Blank,502946
28914,2017,45129,25,online,Credit Card,FALSE,7892479,Good,2000,Friend has MS,502946
28914,2017,45129,50,online,Credit Card,FALSE,3762897,Good,2000,Friend has MS,502946
28914,2017,45129,50,online,Credit Card,FALSE,10922911,Good,2000,Blank,502946
28914,2017,45129,100,online,Credit Card,FALSE,10906245,Good,2000,None,502946
28914,2017,45129,100,online,Credit Card,FALSE,5122719,Good,2000,Relative has MS,502946
28914,2017,45129,50,online,Credit Card,FALSE,9929648,Good,2000,None,502946
28914,2017,45129,50,online,Credit Card,FALSE,10922911,Good,2000,Blank,502946
28914,2017,45129,400,online,Credit Card,FALSE,4560991,Good,2000,Friend has MS,502946
28914,2017,45129,200,online,Credit Card,FALSE,7843683,Good,2000,None,502946
28914,2017,45129,50,online,Credit Card,FALSE,16116985,Good,2000,N/A,502946
28914,2017,45129,100,online,Credit Card,FALSE,16143110,Good,2000,N/A,502946
28914,2017,45129,200,online,Credit Card,FALSE,6783630,Good,2000,Friend has MS,502946
28914,2017,45129,20,online,Credit Card,FALSE,16279199,Good,2000,None,502946
28914,2017,45129,25,online,Credit Card,FALSE,13801940,Good,2000,Blank,502946
28914,2017,45129,50,online,Credit Card,FALSE,15268358,Good,2000,N/A,502946
28914,2017,45129,100,online,Credit Card,FALSE,15362639,Good,2000,Friend has MS,502946
28914,2017,45129,50,online,Credit Card,FALSE,14494017,Good,2000,Blank,502946
28914,2017,45129,35,online,Credit Card,FALSE,13497995,Good,2000,Blank,502946
28914,2017,45129,100,online,Credit Card,TRUE,4560991,Good,2000,Friend has MS,502946
28914,2017,45129,50,online,Credit Card,FALSE,13229153,Good,2000,Friend has MS,502946
28914,2017,45129,50,online,Credit Card,FALSE,12367586,Good,4000,Friend has MS,N/A
28914,2017,45129,50,online,Credit Card,FALSE,8370562,Good,4000,Friend has MS,N/A
28914,2017,45129,200,offline,Check,FALSE,6931082,Bad (Hard Bounce),4000,N/A,N/A
28914,2017,45129,50,online,Credit Card,FALSE,8060819,Good,4000,Blank,N/A
28914,2017,45129,50,online,Credit Card,FALSE,11282305,Good,4000,Blank,N/A
28914,2017,45129,25,offline,Check,FALSE,13421194,N/A,4000,N/A,N/A
28914,2017,45129,50,online,Credit Card,FALSE,9846774,Good,4000,Blank,N/A
28914,2017,45129,250,offline,Check,FALSE,12342669,Good,4000,Friend has MS,N/A
28914,2017,45129,20,offline,Check,FALSE,4562177,Good,4000,Child has MS,N/A
28914,2017,45129,100,online,Credit Card,FALSE,6664542,Good,4000,Parent has MS,N/A
28914,2017,45129,300,offline,Check,FALSE,2902604,Good,4000,I have MS,N/A
28914,2017,45129,35,offline,Check,FALSE,16150582,Good,4000,Friend has MS,N/A
28914,2017,45129,50,offline,Check,FALSE,9870021,Good,4000,Sibling has MS,N/A
28914,2017,45129,20,online,Credit Card,FALSE,4562177,Good,4000,Child has MS,N/A
28914,2017,45129,100,online,Credit Card,FALSE,16023242,Good,4000,N/A,N/A
28914,2017,45129,50,online,Credit Card,FALSE,9971959,Good,4000,Blank,N/A
28914,2017,45129,100,online,Credit Card,FALSE,3902106,Good,4000,Friend has MS,N/A
28914,2017,45129,250,online,Credit Card,FALSE,6504802,Good,4000,Blank,N/A
28914,2017,45129,100,offline,Check,FALSE,5302705,Good,4000,Relative has MS,N/A
28914,2017,45129,50,offline,Check,FALSE,13410907,Good,4000,Friend has MS,N/A
28914,2017,45129,50,offline,Check,FALSE,15418273,N/A,4000,N/A,N/A
28914,2017,45129,50,offline,Check,FALSE,8472642,Good,4000,Friend has MS,N/A
28914,2017,45129,35,online,Credit Card,FALSE,9912574,Good,4000,None,N/A
28914,2017,45129,50,online,Credit Card,FALSE,6483896,Bad (Hard Bounce),4000,Relative has MS,N/A
28914,2017,45129,50,online,Credit Card,FALSE,4562177,Good,4000,Child has MS,N/A
28914,2017,45129,400,online,Credit Card,FALSE,4571906,Good,2000,Other,501591
28914,2017,45129,0,online,Credit Card,TRUE,4571906,Good,2000,Other,501591
28914,2017,45129,35,online,Credit Card,FALSE,16138915,Good,2000,None,504249
28914,2017,45129,50,online,Credit Card,FALSE,15355454,Good,2000,N/A,504249
28914,2017,45129,35,online,Credit Card,FALSE,2294290,Good,2000,None,504249
28914,2017,45129,20,online,Credit Card,FALSE,16142810,Good,2000,N/A,504249
28914,2017,45129,40,online,Credit Card,FALSE,8581981,Good,5000,Parent has MS,502118
28914,2017,45129,20,online,Credit Card,FALSE,16060677,Good,5000,Relative has MS,502118
28914,2017,45129,150,online,Credit Card,FALSE,5195785,Good,5000,Blank,502118
28914,2017,45129,345,online,Credit Card,FALSE,11375451,Good,5000,Blank,502118
28914,2017,45129,25,online,Credit Card,FALSE,5179281,Good,5000,Friend has MS,502118
28914,2017,45129,150,online,Credit Card,FALSE,6903199,Unknown,5000,None,502118
28914,2017,45129,50,online,Credit Card,FALSE,8641941,Good,5000,None,502118
28914,2017,45129,50,online,Credit Card,FALSE,5183772,Good,5000,Blank,502118
28914,2017,45129,50,online,Credit Card,FALSE,16071650,Good,5000,None,502118
28914,2017,45129,100,online,Credit Card,FALSE,13505414,Good,5000,Relative has MS,502118
28914,2017,45129,50,online,Credit Card,FALSE,12652557,Good,5000,None,502118
28914,2017,45129,10,online,Credit Card,FALSE,16074247,Good,5000,N/A,502118
28914,2017,45129,100,online,Credit Card,FALSE,6164403,Good,5000,Friend has MS,502118
28914,2017,45129,35,online,Credit Card,FALSE,3872745,Good,5000,Blank,502118
28914,2017,45129,50,online,Credit Card,FALSE,4531688,Good,5000,Friend has MS,502118
28914,2017,45129,50,online,Credit Card,FALSE,16059892,Good,5000,Other,502118
28914,2017,45129,20,online,Credit Card,FALSE,4531688,Good,5000,Friend has MS,502118
28914,2017,45129,10,online,Credit Card,FALSE,4531688,Good,5000,Friend has MS,502118
28914,2017,45129,10,online,Credit Card,FALSE,4531688,Good,5000,Friend has MS,502118
28914,2017,45129,20,online,Credit Card,FALSE,16065260,Good,5000,Friend has MS,502118
28914,2017,45129,100,online,Credit Card,FALSE,5143095,Good,5000,Relative has MS,502118
28914,2017,45129,20,online,Credit Card,FALSE,14502543,Good,5000,Friend has MS,502118
28914,2017,45129,35,online,Credit Card,FALSE,14445503,Good,5000,None,502118
28914,2017,45129,35,online,Credit Card,FALSE,16061868,Good,5000,None,502118
28914,2017,45129,50,online,Credit Card,FALSE,6900004,Good,5000,Friend has MS,502118
28914,2017,45129,35,online,Credit Card,FALSE,4708810,Good,1100,Blank,504795
28914,2017,45129,35,online,Credit Card,FALSE,11816271,Bad (Soft Bounce),1100,None,504795
28914,2017,45129,50,online,Credit Card,FALSE,5136532,Good,1100,Other,504795
28914,2017,45129,100,online,Credit Card,FALSE,8401067,Good,1100,None,504795
28914,2017,45129,100,online,Credit Card,FALSE,4288879,Good,1100,I have MS,504795
28914,2017,45129,50,online,Credit Card,FALSE,6192635,Good,1100,Blank,504795
28914,2017,45129,100,offline,Check,FALSE,16147530,N/A,1100,N/A,504795
28914,2017,45129,100,offline,Check,FALSE,14513157,Good,1100,N/A,504795
28914,2017,45129,100,online,Credit Card,FALSE,15843305,Good,1100,None,504795
28914,2017,45129,50,online,Credit Card,FALSE,12412856,Good,1100,None,504795
28914,2017,45129,50,online,Credit Card,FALSE,15862498,Good,1100,Relative has MS,504795
28914,2017,45129,50,online,Credit Card,FALSE,15872369,Good,1100,None,504795
28914,2017,45129,50,online,Credit Card,FALSE,6620715,Good,1100,Friend has MS,504795
28914,2017,45129,100,online,Credit Card,FALSE,11254972,Good,2001,Friend has MS,501588
28914,2017,45129,300,online,Credit Card,FALSE,16153354,Good,2001,Relative has MS,501588
28914,2017,45129,200,offline,Check,FALSE,14726735,Good,2001,N/A,501588
28914,2017,45129,100,online,Credit Card,FALSE,12405212,Good,2001,Blank,501588
28914,2017,45129,100,offline,Check,FALSE,9039775,Unknown,2001,N/A,501588
28914,2017,45129,200,online,Credit Card,FALSE,5194365,Good,2001,Friend has MS,501588
28914,2017,45129,65,online,Credit Card,FALSE,16186175,Good,2001,Friend has MS,501588
28914,2017,45129,25,online,Credit Card,FALSE,16132392,Good,2001,None,501588
28914,2017,45129,35,online,Credit Card,FALSE,16156053,Good,2001,Friend has MS,501588
28914,2017,45129,100,online,Credit Card,FALSE,15361639,Good,2001,Friend has MS,501588
28914,2017,45129,100,online,Credit Card,FALSE,15361639,Good,2001,Friend has MS,501588
28914,2017,45129,25,online,Credit Card,FALSE,11252893,Good,2001,Blank,501588
28914,2017,45129,100,online,Credit Card,FALSE,16082442,Good,2001,Relative has MS,501588
28914,2017,45129,50,online,Credit Card,FALSE,16100563,Good,2001,N/A,501588
28914,2017,45129,50,online,Credit Card,FALSE,16110951,Good,2001,Friend has MS,501588
28914,2017,45129,250,online,Credit Card,FALSE,5145999,Good,2001,Sibling has MS,501588
28914,2017,45129,100,online,Credit Card,FALSE,1850649,Good,2001,Friend has MS,501588
28914,2017,45129,75,online,Credit Card,FALSE,8227036,Good,2001,Relative has MS,501588
28914,2017,45129,100,online,Credit Card,FALSE,14470587,Good,2001,Blank,501588
